,date,open,high,low,close,volume
435,2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.61145281
436,2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38918903
437,2020-03-13,4841.67,5990.35,3850.0,5622.74,54419.64133553
438,2020-03-14,5623.16,5663.01,5051.0,5169.37,15370.8681496
439,2020-03-15,5167.38,5965.77,5092.34,5343.64,16589.30386378
440,2020-03-16,5353.04,5353.04,4435.89,5033.42,34905.46359769
441,2020-03-17,5051.41,5569.9,4936.0,5324.99,17517.84242049
442,2020-03-18,5340.95,5452.43,5006.87,5406.92,22559.23112903
443,2020-03-19,5413.0,6433.98,5266.38,6181.18,24783.73487365
444,2020-03-20,6192.94,7139.0,5670.0,6210.14,30082.50248252
445,2020-03-21,6207.66,6461.91,5866.44,6187.78,11796.72656887
446,2020-03-22,6199.17,6419.0,5705.0,5813.15,10813.38456907
447,2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456405
448,2020-03-24,6494.7,6893.0,6400.01,6768.64,19719.09402414
449,2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512097
450,2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.70723365
451,2020-03-27,6765.15,6872.67,6210.0,6376.03,10816.28556504
452,2020-03-28,6376.03,6376.03,6030.51,6253.08,11613.49398164
453,2020-03-29,6275.11,6278.24,5869.0,5870.9,9298.9390511
454,2020-03-30,5878.47,6630.0,5856.0,6407.77,14974.444163
455,2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.29832651
456,2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14793815
457,2020-04-02,6669.95,7236.39,6575.13,6801.99,17212.82067331
458,2020-04-03,6789.63,7047.96,6610.0,6742.57,10570.10640235
459,2020-04-04,6737.36,7014.0,6655.54,6879.61,6018.51563233
460,2020-04-05,6887.22,6914.01,6678.51,6775.2,3981.97692417
461,2020-04-06,6780.57,7376.59,6773.75,7352.43,13683.03789416
462,2020-04-07,7335.85,7469.0,7077.0,7202.73,11669.01426524
463,2020-04-08,7204.78,7428.95,7152.0,7367.36,8720.21050049
464,2020-04-09,7370.85,7376.59,7107.38,7293.93,8324.9217727
465,2020-04-10,7299.12,7306.1,6750.15,6877.03,10727.86685616
466,2020-04-11,6866.03,6955.59,6771.24,6883.18,3326.67476213
467,2020-04-12,6882.75,7201.76,6790.74,6908.24,7264.51928043
468,2020-04-13,6908.21,6914.01,6542.91,6864.22,10837.57453223
469,2020-04-14,6864.66,6991.0,6766.96,6879.75,7275.68657382
470,2020-04-15,6868.88,6940.0,6598.55,6619.0,8109.73234254
471,2020-04-16,6619.0,7224.18,6472.67,7111.67,15726.69637377
472,2020-04-17,7121.35,7158.22,6995.39,7024.19,8539.61835086
473,2020-04-18,7020.13,7306.15,7020.13,7262.26,5102.50261952
474,2020-04-19,7265.94,7276.21,7057.46,7126.4,4662.19209244
475,2020-04-20,7124.27,7220.0,6757.75,6841.0,11365.00931766
476,2020-04-21,6833.0,6950.98,6774.48,6854.98,5570.95619043
477,2020-04-22,6850.6,7171.26,6819.59,7137.79,6273.40631495
478,2020-04-23,7138.29,7756.69,7031.07,7484.58,14779.54814354
479,2020-04-24,7494.2,7612.91,7391.57,7505.53,7357.10670681
480,2020-04-25,7518.81,7723.77,7432.8,7547.56,3800.82773036
481,2020-04-26,7565.0,7718.0,7485.0,7701.73,5247.54081807
482,2020-04-27,7708.87,7813.68,7637.03,7786.41,6878.02253788
483,2020-04-28,7794.22,7798.42,7650.0,7767.79,7248.9559695
484,2020-04-29,7762.07,8970.0,7717.14,8790.32,26396.09715679
485,2020-04-30,8789.79,9485.26,8407.0,8627.32,24057.73933525
486,2020-05-01,8629.72,9075.0,8616.17,8832.44,11379.68574201
487,2020-05-02,8836.0,9022.0,8760.0,8983.79,5524.26706572
488,2020-05-03,8982.56,9207.82,8723.78,8915.98,9218.274909
489,2020-05-04,8924.14,8974.34,8528.42,8882.87,10018.97499887
490,2020-05-05,8889.24,9120.0,8760.1,9034.85,9592.13446226
491,2020-05-06,9040.0,9417.95,8921.03,9154.32,15110.94181329
492,2020-05-07,9163.63,10074.0,9030.03,10000.0,25012.90031203
493,2020-05-08,10008.19,10048.38,9725.0,9801.35,19203.48379461
494,2020-05-09,9809.04,9914.0,9515.4,9546.56,11278.63371513
495,2020-05-10,9527.31,9565.2,8109.0,8731.17,31639.42874341
496,2020-05-11,8740.88,9182.97,8181.0,8571.98,34465.18657226
497,2020-05-12,8574.19,8984.87,8534.97,8825.46,14010.2612055
498,2020-05-13,8816.99,9418.46,8804.47,9315.5,12762.85161682
499,2020-05-14,9323.73,9945.34,9254.85,9793.5,19936.18545561
500,2020-05-15,9809.91,9844.66,9112.0,9306.21,17324.14460144
501,2020-05-16,9307.43,9590.0,9216.08,9389.07,6170.09609719
502,2020-05-17,9377.79,9894.88,9326.53,9665.7,9515.79358021
503,2020-05-18,9672.95,9966.12,9451.2,9721.91,12362.32763823
504,2020-05-19,9730.0,9903.89,9455.05,9787.65,12149.68534917
505,2020-05-20,9776.3,9843.87,9100.0,9516.51,12351.42817701
506,2020-05-21,9505.61,9573.29,8800.0,9062.47,16879.82890788
507,2020-05-22,9062.25,9272.97,8924.91,9171.96,7261.28419694
508,2020-05-23,9171.96,9316.12,9084.83,9183.46,3477.27850858
509,2020-05-24,9183.93,9310.91,8669.0,8718.77,8855.47763284
510,2020-05-25,8710.12,8984.16,8630.0,8903.56,8919.92378955
511,2020-05-26,8903.22,9012.0,8690.0,8840.91,5923.00523696
512,2020-05-27,8835.79,9230.21,8810.99,9210.0,6867.67101935
513,2020-05-28,9209.99,9625.01,9105.79,9577.38,11523.40889483
514,2020-05-29,9581.49,9610.0,9330.0,9421.04,7226.77389995
515,2020-05-30,9428.52,9758.27,9326.28,9705.1,6781.84196225
516,2020-05-31,9705.1,9711.7,9373.96,9446.19,5697.99838373
517,2020-06-01,9444.61,10429.26,9416.5,10203.64,12109.14149664
518,2020-06-02,10203.64,10241.26,9135.68,9525.73,22725.11942099
519,2020-06-03,9522.52,9699.95,9380.99,9668.99,6928.76322878
520,2020-06-04,9668.0,9888.0,9430.0,9791.92,8938.7688887
521,2020-06-05,9791.0,9856.48,9592.74,9619.99,7157.37095675
522,2020-06-06,9616.17,9744.39,9525.76,9669.85,4047.26924742
523,2020-06-07,9673.08,9829.31,9356.0,9750.04,6762.65158822
524,2020-06-08,9759.04,9813.67,9645.0,9783.0,5379.07801648
525,2020-06-09,9786.64,9897.46,9566.81,9776.84,6922.79788471
526,2020-06-10,9782.3,10011.4,9578.0,9894.32,7107.20140335
527,2020-06-11,9894.32,9981.24,9078.91,9264.26,16389.44455357
528,2020-06-12,9265.95,9555.0,9230.0,9463.07,6934.13533535
529,2020-06-13,9465.92,9500.0,9345.71,9473.46,2938.68222067
530,2020-06-14,9478.93,9479.59,9235.01,9329.99,3477.25235863
531,2020-06-15,9329.99,9505.4,8900.0,9435.15,11765.1135339
532,2020-06-16,9435.41,9596.31,9374.9,9530.3,6864.21822439
533,2020-06-17,9530.62,9566.53,9230.32,9461.29,5902.36636044
534,2020-06-18,9459.82,9478.69,9250.0,9374.78,3997.01284654
535,2020-06-19,9374.83,9429.99,9225.15,9304.32,5305.9077191
536,2020-06-20,9287.6,9400.0,9138.0,9355.46,3071.79384829
537,2020-06-21,9355.93,9421.26,9271.52,9283.03,1435.21189641
538,2020-06-22,9287.89,9798.76,9267.2,9683.12,6615.64540882
539,2020-06-23,9688.26,9725.3,9571.0,9622.81,4866.11470545
540,2020-06-24,9617.88,9666.35,9193.99,9286.06,10072.57541802
541,2020-06-25,9286.3,9343.49,8989.0,9239.48,8701.2461746
542,2020-06-26,9237.98,9289.71,9024.61,9158.26,7912.38375487
543,2020-06-27,9158.13,9189.0,8830.63,9009.3,4399.67602419
544,2020-06-28,9008.33,9191.72,8933.06,9118.01,3231.85728086
545,2020-06-29,9118.8,9240.36,9014.92,9188.88,4942.72533003
546,2020-06-30,9187.85,9201.95,9060.0,9132.96,2781.63125132
547,2020-07-01,9136.89,9300.0,9089.8,9233.38,4321.56559235
548,2020-07-02,9230.97,9268.54,8939.0,9092.92,6866.04897352
549,2020-07-03,9091.68,9127.11,9027.17,9063.08,3510.00353809
550,2020-07-04,9053.87,9196.0,9045.94,9138.52,2180.37237178
551,2020-07-05,9142.16,9147.37,8905.0,9076.82,3067.87780852
552,2020-07-06,9077.18,9376.34,9060.5,9348.22,5361.35284949
553,2020-07-07,9346.9,9385.81,9201.78,9257.16,4702.82565367
554,2020-07-08,9257.21,9479.57,9228.91,9437.16,6275.54666358
555,2020-07-09,9441.76,9448.5,9157.11,9234.9,4575.44853951
556,2020-07-10,9234.91,9318.92,9053.14,9283.53,3910.32678996
557,2020-07-11,9291.0,9304.95,9180.0,9238.3,1453.16535935
558,2020-07-12,9234.07,9347.76,9153.48,9306.17,2037.15363045
559,2020-07-13,9304.94,9351.17,9190.49,9233.1,3875.17319052
560,2020-07-14,9234.19,9282.08,9095.0,9251.59,4479.91060569
561,2020-07-15,9256.33,9276.98,9153.38,9190.07,3810.04841103
562,2020-07-16,9191.0,9217.5,9026.51,9132.87,5541.85389383
563,2020-07-17,9134.44,9184.28,9073.53,9156.5,3593.49712953
564,2020-07-18,9150.51,9214.63,9122.72,9177.43,1358.28531978
565,2020-07-19,9175.7,9243.36,9106.3,9211.99,1585.39916859
566,2020-07-20,9213.15,9224.73,9128.21,9162.43,3064.80739401
567,2020-07-21,9161.77,9442.89,9152.23,9391.25,5559.47430975
568,2020-07-22,9395.98,9573.0,9280.8,9539.51,5520.76262356
569,2020-07-23,9537.23,9690.0,9453.38,9617.2,10413.94384743
570,2020-07-24,9614.85,9650.55,9474.35,9547.91,8012.90509154
571,2020-07-25,9549.34,9751.82,9532.79,9710.98,5065.44989566
572,2020-07-26,9712.45,10200.0,9657.0,9944.65,9090.21430682
573,2020-07-27,9941.25,11417.11,9933.77,11046.19,27736.83221358
574,2020-07-28,11049.4,11263.85,10583.48,10939.27,17062.37380128
575,2020-07-29,10931.91,11358.47,10855.81,11111.17,12452.86303565
576,2020-07-30,11105.01,11189.0,10832.0,11112.12,10456.84804792
577,2020-07-31,11110.84,11457.95,10973.8,11356.74,10417.50746157
578,2020-08-01,11357.98,11883.36,11228.0,11817.49,11195.80752332
579,2020-08-02,11808.21,12100.0,10559.59,11071.66,12656.41102944
580,2020-08-03,11074.92,11480.0,10933.26,11236.39,6984.67078032
581,2020-08-04,11236.39,11420.0,11000.79,11192.42,5522.11051757
582,2020-08-05,11193.48,11795.86,11094.35,11755.24,7514.79142531
583,2020-08-06,11759.9,11913.5,11575.57,11770.08,9855.99436305
584,2020-08-07,11770.26,11920.0,11219.0,11600.85,10503.36174678
585,2020-08-08,11601.75,11817.95,11527.0,11776.9,3983.74888665
586,2020-08-09,11767.93,11808.28,11527.92,11683.03,2649.48917649
587,2020-08-10,11684.6,12080.0,11510.0,11895.12,7701.72806914
588,2020-08-11,11896.37,11945.05,11130.0,11392.64,10470.68807136
589,2020-08-12,11386.5,11625.0,11150.0,11565.35,5668.60180464
590,2020-08-13,11567.74,11806.61,11270.91,11793.26,6839.55121466
591,2020-08-14,11797.55,11862.0,11652.01,11779.77,5526.79649808
592,2020-08-15,11771.97,11986.93,11667.7,11852.2,3983.17592982
593,2020-08-16,11858.6,11938.55,11685.97,11914.02,2494.17000289
594,2020-08-17,11916.83,12473.0,11771.44,12298.38,9778.32856833
595,2020-08-18,12301.27,12408.53,11823.0,11958.1,8818.18784117
596,2020-08-19,11950.0,12022.18,11574.4,11757.55,9401.50118445
597,2020-08-20,11762.18,11894.12,11675.29,11859.37,4191.75792092
598,2020-08-21,11857.18,11887.67,11485.49,11531.74,6391.17972721
599,2020-08-22,11527.81,11694.02,11367.0,11667.7,3401.42192253
600,2020-08-23,11678.17,11715.09,11524.7,11644.65,1632.87091819
601,2020-08-24,11653.7,11832.55,11588.61,11761.8,2887.05808264
602,2020-08-25,11750.4,11772.22,11112.75,11328.88,7073.69374623
603,2020-08-26,11328.5,11549.8,11250.14,11469.3,4273.08016903
604,2020-08-27,11462.91,11602.92,11122.72,11330.0,7796.15569663
605,2020-08-28,11332.26,11555.61,11277.95,11536.58,6046.49746388
606,2020-08-29,11538.74,11592.0,11423.64,11471.71,2095.93600275
607,2020-08-30,11471.71,11715.69,11458.62,11708.97,2328.65701886
608,2020-08-31,11713.11,11780.0,11573.39,11655.0,4534.21810201
609,2020-09-01,11658.48,12065.82,11515.0,11923.96,7960.82238043
610,2020-09-02,11919.53,11956.45,11155.32,11398.44,13056.07287751
611,2020-09-03,11395.1,11477.35,9987.86,10160.0,18554.73121203
612,2020-09-04,10160.0,10646.75,9902.43,10456.32,17415.36005733
613,2020-09-05,10460.2,10567.9,9850.0,10167.19,12165.47308504
614,2020-09-06,10165.47,10353.39,10000.0,10260.17,5121.25180431
615,2020-09-07,10258.43,10415.66,9880.0,10377.14,8725.09203962
616,2020-09-08,10377.5,10446.18,9825.07,10123.96,10560.87470567
617,2020-09-09,10126.01,10353.39,9981.38,10232.8,5872.2195124
618,2020-09-10,10221.76,10495.75,10220.0,10342.59,10223.19117775
619,2020-09-11,10341.38,10409.44,10200.5,10393.04,5245.74244486
620,2020-09-12,10400.46,10482.42,10275.0,10443.33,2509.23983418
621,2020-09-13,10446.4,10576.78,10214.9,10334.78,4325.10556518
622,2020-09-14,10338.82,10765.03,10250.13,10675.15,7325.23245633
623,2020-09-15,10671.4,10940.01,10611.17,10783.83,6456.66295267
624,2020-09-16,10785.0,11100.0,10662.81,10951.54,8300.23983202
625,2020-09-17,10950.15,11054.0,10739.23,10940.47,5525.71740992
626,2020-09-18,10947.35,11040.18,10816.54,10931.2,4398.92439287
627,2020-09-19,10935.49,11183.01,10890.53,11077.22,2253.35153789
628,2020-09-20,11070.84,11079.25,10755.9,10923.5,3250.01749577
629,2020-09-21,10921.53,10996.98,10286.56,10411.29,9948.02125053
630,2020-09-22,10418.83,10573.05,10353.39,10534.31,4800.59855196
631,2020-09-23,10525.72,10541.39,10138.3,10233.42,5711.36066207
632,2020-09-24,10236.86,10795.53,10193.2,10744.02,6703.91881646
633,2020-09-25,10738.46,10762.65,10553.14,10689.81,6346.72379355
634,2020-09-26,10694.23,10830.0,10655.29,10729.09,2550.31630347
635,2020-09-27,10731.09,10807.14,10593.58,10780.66,2286.86162473
636,2020-09-28,10779.99,10950.0,10628.52,10689.48,4991.57062725
637,2020-09-29,10681.41,10865.0,10636.66,10836.42,4029.39173043
638,2020-09-30,10840.0,10847.5,10658.56,10778.22,4304.6226949
639,2020-10-01,10780.83,10940.22,10437.08,10622.71,8678.34728292
640,2020-10-02,10611.17,10667.53,10380.0,10578.54,8333.45852437
641,2020-10-03,10571.6,10605.79,10500.0,10553.66,1134.79775814
642,2020-10-04,10543.17,10699.88,10524.81,10669.63,1057.77530355
643,2020-10-05,10666.16,10805.82,10620.71,10795.0,3618.01529204
644,2020-10-06,10797.36,10801.86,10525.0,10606.33,4800.69513633
645,2020-10-07,10602.31,10682.56,10547.71,10669.14,5560.24913562
646,2020-10-08,10669.1,10957.0,10535.06,10925.2,6969.04085121
647,2020-10-09,10927.02,11118.49,10826.4,11052.0,5355.33959365
648,2020-10-10,11060.46,11496.06,11059.62,11301.2,3270.37027031
649,2020-10-11,11300.97,11447.44,11272.11,11372.93,2177.65085818
650,2020-10-12,11372.48,11731.7,11175.99,11535.98,7088.22778528
651,2020-10-13,11539.42,11567.4,11314.53,11427.98,5097.96082433
652,2020-10-14,11440.28,11555.1,11287.42,11428.84,3788.25075923
653,2020-10-15,11430.49,11623.6,11250.01,11511.11,4864.42955616
654,2020-10-16,11506.53,11548.65,11200.0,11321.86,4309.22448566
655,2020-10-17,11331.88,11415.48,11264.01,11365.8,1124.42019876
656,2020-10-18,11363.4,11526.34,11352.79,11519.97,1047.16869132
657,2020-10-19,11518.58,11840.0,11409.94,11764.14,5459.93398846
658,2020-10-20,11759.2,12059.94,11680.0,11921.11,5859.83732437
659,2020-10-21,11921.33,13235.0,11899.1,12802.67,20093.61486293
660,2020-10-22,12802.63,13208.25,12686.73,12983.26,9277.56218571
661,2020-10-23,12983.26,13037.26,12729.82,12941.59,4996.39791976
662,2020-10-24,12940.03,13182.83,12887.38,13122.73,2820.82333324
663,2020-10-25,13115.18,13363.53,12903.74,13039.09,3658.60280875
664,2020-10-26,13041.12,13250.0,12773.5,13066.73,5725.19571956
665,2020-10-27,13065.1,13788.0,13057.09,13647.9,11242.75450774
666,2020-10-28,13642.31,13864.89,12892.0,13274.73,10670.86461819
667,2020-10-29,13275.82,13650.0,12993.0,13468.44,8894.95694501
668,2020-10-30,13456.14,13675.56,13129.26,13562.13,8981.11986042
669,2020-10-31,13569.42,14100.0,13420.97,13816.08,6337.39292768
670,2020-11-01,13799.44,13907.47,13629.31,13762.0,2534.08581497
671,2020-11-02,13762.0,13842.5,13220.0,13563.72,7065.41110933
672,2020-11-03,13578.82,14083.76,13287.7,14041.58,7225.86635614
673,2020-11-04,14041.58,14277.5,13520.87,14160.59,10926.32680544
674,2020-11-05,14168.49,15770.58,14100.0,15605.04,18422.63186045
675,2020-11-06,15608.32,15968.98,15196.01,15598.09,13479.46706771
676,2020-11-07,15603.28,15778.6,14351.0,14838.97,10933.92419186
677,2020-11-08,14829.32,15664.9,14727.19,15489.15,5046.49916395
678,2020-11-09,15484.68,15854.48,14824.66,15332.04,14466.07953692
679,2020-11-10,15349.32,15482.76,15092.47,15313.65,8966.48171393
680,2020-11-11,15314.94,15991.01,15290.85,15707.89,10013.26427187
681,2020-11-12,15702.0,16369.99,15481.0,16300.0,16261.47118864
682,2020-11-13,16300.0,16494.52,15970.33,16335.58,7843.22421583
683,2020-11-14,16339.06,16341.89,15715.1,16086.34,5046.32670498
684,2020-11-15,16092.8,16170.0,15786.46,15975.49,3225.70533016
685,2020-11-16,15975.49,16894.93,15875.5,16724.62,7511.71484029
686,2020-11-17,16727.85,17868.0,16570.0,17680.63,9824.73852957
687,2020-11-18,17681.77,18483.0,17041.47,17785.95,15717.92072069
688,2020-11-19,17792.96,18189.97,17346.62,17825.47,10506.69646215
689,2020-11-20,17822.37,18824.88,17755.81,18687.65,10020.01351326
690,2020-11-21,18685.08,18977.0,18333.45,18725.0,5937.50536305
691,2020-11-22,18726.43,18770.55,17600.0,18435.2,6417.21771734
692,2020-11-23,18432.6,18786.31,18001.95,18383.35,9412.08722183
693,2020-11-24,18386.92,19442.13,18068.56,19160.85,13262.83116668
694,2020-11-25,19175.13,19490.0,18470.91,18732.43,8962.62225501
695,2020-11-26,18727.24,18911.04,16218.0,17160.09,21424.98655676
696,2020-11-27,17168.31,17471.89,16435.47,17154.39,8964.83242941
697,2020-11-28,17160.38,17896.03,16875.01,17741.79,4471.52202455
698,2020-11-29,17724.41,18352.47,17534.87,18192.03,3736.1591794
699,2020-11-30,18196.75,19864.15,18196.75,19700.19,10612.67092499
700,2020-12-01,19703.53,19918.01,18100.0,18771.43,11799.58943351
701,2020-12-02,18773.21,19346.9,18334.0,19226.55,6749.36401948
702,2020-12-03,19220.09,19621.0,18881.62,19448.4,6196.52507218
703,2020-12-04,19439.94,19552.5,18573.89,18673.76,6261.69674357
704,2020-12-05,18650.08,19185.17,18500.0,19162.16,2376.72322359
705,2020-12-06,19162.17,19418.39,18870.62,19380.58,2503.4542629
706,2020-12-07,19385.13,19431.0,18905.0,19173.5,4323.27044132
707,2020-12-08,19183.13,19300.55,18163.52,18316.43,5979.96623279
708,2020-12-09,18311.31,18654.92,17640.33,18556.64,8906.94524733
709,2020-12-10,18546.38,18562.13,17908.0,18250.3,6784.45549144
710,2020-12-11,18250.3,18290.43,17569.58,18040.02,6687.92267389
711,2020-12-12,18031.23,18956.46,18022.55,18815.63,3515.32704607
712,2020-12-13,18806.83,19416.64,18628.1,19162.36,4251.96121032
713,2020-12-14,19151.82,19346.9,18979.21,19274.33,3618.37690457
714,2020-12-15,19274.33,19567.84,19050.0,19434.87,6750.77219425
715,2020-12-16,19434.55,21576.76,19277.66,21365.7,14974.62184371
716,2020-12-17,21358.96,23777.0,21244.04,22814.24,22626.69253048
717,2020-12-18,22829.89,23284.68,22360.93,23136.14,11360.33890442
718,2020-12-19,23142.05,24217.38,22719.78,23842.99,8672.0376961
719,2020-12-20,23842.38,24298.04,23092.77,23470.85,5095.96264009
720,2020-12-21,23470.85,24123.83,21864.86,22732.01,12675.12801873
721,2020-12-22,22750.07,23843.21,22383.59,23835.1,9367.60948339
722,2020-12-23,23819.08,24096.9,22624.92,23247.71,11541.96937133
723,2020-12-24,23215.0,23779.14,22700.1,23726.28,7185.48205493
724,2020-12-25,23747.22,24777.0,23403.82,24705.15,6469.22897257
725,2020-12-26,24714.01,26809.5,24485.32,26466.28,7491.46184626
726,2020-12-27,26472.89,28377.94,25770.0,26259.6,13234.33412894
727,2020-12-28,26242.82,27473.49,26079.6,27037.91,7987.77761059
728,2020-12-29,27037.9,27395.0,25831.85,27370.0,9577.27829174
729,2020-12-30,27370.0,29010.32,27328.37,28881.3,11741.7333812
730,2020-12-31,28893.21,29300.0,27930.75,28992.79,9477.67661813
731,2021-01-01,28999.63,29700.0,28720.0,29402.64,8781.46555456
732,2021-01-02,29410.77,33333.0,29050.0,32216.53,17867.8788985
733,2021-01-03,32216.51,34800.0,31977.45,33097.83,14160.5812801
734,2021-01-04,33068.83,33669.76,27734.0,32005.88,22446.94000548
735,2021-01-05,32054.23,34500.0,29936.26,34039.05,14806.49650719
736,2021-01-06,34081.24,37050.83,33348.27,36849.94,19219.28788972
737,2021-01-07,36875.96,40402.46,36327.5,39510.49,23102.26120863
738,2021-01-08,39510.59,42000.0,36618.36,40667.07,22183.95174233
739,2021-01-09,40682.76,41422.77,38788.16,40239.06,8535.84731272
740,2021-01-10,40239.06,41450.0,34322.07,38173.73,16218.9974052
741,2021-01-11,38164.88,38261.39,30261.13,35455.58,40786.96425433
742,2021-01-12,35449.71,36639.23,32479.91,34035.02,18267.87445007
743,2021-01-13,34035.02,37800.0,32327.76,37393.49,13662.38751261
744,2021-01-14,37393.49,40112.78,36717.23,39134.35,10923.5047334
745,2021-01-15,39147.98,39694.0,34380.0,36756.57,13499.11727006
746,2021-01-16,36778.66,37944.12,35350.0,36000.0,7688.58269814
747,2021-01-17,36013.51,36839.0,33833.55,35819.25,6821.71255949
748,2021-01-18,35826.36,37449.86,34777.85,36616.95,6251.2145414
749,2021-01-19,36665.82,37874.71,35888.0,35917.62,6578.85825052
750,2021-01-20,35888.13,36440.1,33400.0,35496.91,12160.46753333
751,2021-01-21,35516.17,35620.96,30044.16,30818.18,21214.6412581
752,2021-01-22,30817.86,33864.85,28800.0,32992.06,17019.5834508
753,2021-01-23,32989.1,33468.46,31426.11,32117.49,5255.74586786
754,2021-01-24,32098.38,33075.75,30960.77,32288.83,4658.70962563
755,2021-01-25,32289.06,34888.0,31939.12,32261.22,10038.75547087
756,2021-01-26,32264.15,32953.28,30847.4,32504.53,11554.91101117
757,2021-01-27,32521.65,32580.12,29150.49,30424.62,22403.70666206
758,2021-01-28,30427.34,33870.58,29899.99,33484.87,17879.35697563
759,2021-01-29,33488.66,38620.0,31990.0,34249.64,31439.61903418
760,2021-01-30,34265.71,34931.39,32860.0,34323.0,7281.28566632
761,2021-01-31,34300.19,34380.21,32193.7,33141.38,4750.12315608
762,2021-02-01,33110.32,34736.1,32333.01,33532.74,8374.05662032
763,2021-02-02,33497.16,36008.67,33431.67,35522.16,7225.86501969
764,2021-02-03,35496.91,37732.87,35382.45,37691.63,8777.33287657
765,2021-02-04,37693.0,38748.52,36197.65,36996.32,11762.80234811
766,2021-02-05,36984.28,38359.69,36618.36,38320.0,5211.97488137
767,2021-02-06,38320.0,41025.48,38230.81,39282.1,8635.66020711
768,2021-02-07,39274.8,39727.44,37412.93,38858.39,5973.24016085
769,2021-02-08,38870.36,46712.12,38050.97,46416.45,19053.71343569
770,2021-02-09,46445.51,48216.09,45000.0,46505.2,12505.08248337
771,2021-02-10,46493.9,47364.09,43746.06,44854.63,9483.3289564
772,2021-02-11,44854.63,48696.84,44040.96,47981.48,9390.81635484
773,2021-02-12,48044.88,49000.0,46231.16,47395.84,5970.13590277
774,2021-02-13,47424.25,48220.0,46133.0,47228.48,4271.67215148
775,2021-02-14,47258.66,49714.66,47081.02,48662.5,5201.6939256
776,2021-02-15,48620.48,49048.82,45914.75,47942.57,6924.33408866
777,2021-02-16,47954.05,50602.53,47036.02,49166.53,8376.07608814
778,2021-02-17,49136.7,52640.0,48896.19,52174.28,9571.64796874
779,2021-02-18,52141.23,52566.98,50869.61,51579.54,6330.14291878
780,2021-02-19,51560.46,56399.99,50627.32,55988.58,9229.78250415
781,2021-02-20,56000.59,57553.81,54000.0,55936.04,5187.25046252
782,2021-02-21,55919.75,58354.14,55537.99,57492.91,3562.96950963
783,2021-02-22,57485.74,57564.19,47400.0,54173.65,17002.83273081
784,2021-02-23,54173.64,54196.58,44845.72,48887.93,17766.39814895
785,2021-02-24,48927.33,51459.51,47000.0,49754.0,8774.36674339
786,2021-02-25,49715.13,52079.16,46723.0,47088.58,7920.69294708
787,2021-02-26,47070.18,48476.62,44151.97,46314.83,8126.22740854
788,2021-02-27,46324.15,48365.31,45050.0,46109.98,3071.56836645
789,2021-02-28,46142.1,46659.88,43021.0,45240.96,6668.91811403
790,2021-03-01,45261.56,49831.52,45020.25,49629.33,8512.7594378
791,2021-03-02,49641.89,50250.0,47069.52,48516.35,4945.78880692
792,2021-03-03,48438.0,52652.82,48168.45,50379.68,6151.4871525
793,2021-03-04,50376.05,51817.54,47500.0,48360.5,5641.61213573
794,2021-03-05,48353.09,49471.24,46294.0,48739.21,5219.24690875
795,2021-03-06,48774.67,49200.0,47082.29,48904.63,2141.06029528
796,2021-03-07,48933.12,51477.53,48933.12,50967.3,2818.44991057
797,2021-03-08,50952.55,52427.8,49316.98,52427.8,4419.56113432
798,2021-03-09,52427.8,54939.26,51857.0,54929.02,5428.89224399
799,2021-03-10,54927.29,57402.89,53010.0,55852.29,6916.27818124
800,2021-03-11,55918.09,58155.99,54269.0,57772.09,6640.48776529
801,2021-03-12,57847.92,58098.5,55011.0,57271.04,5232.31057076
802,2021-03-13,57297.67,61781.83,56080.96,61165.19,6187.83400169
803,2021-03-14,61177.03,61700.0,58959.57,59016.39,3274.12215493
804,2021-03-15,58956.9,60595.13,54555.0,55644.37,7725.21404982
805,2021-03-16,55616.42,56950.0,53221.0,56908.34,7733.22669474
806,2021-03-17,56928.38,58968.8,54124.0,58901.8,5840.07702599
807,2021-03-18,58939.73,60083.25,57000.0,57648.05,5516.46389423
808,2021-03-19,57648.01,59450.95,56279.34,58072.0,3523.48233151
809,2021-03-20,58029.94,59957.0,57815.61,58138.39,2382.94564802
810,2021-03-21,58072.87,58632.52,55500.0,57381.79,3628.79780904
811,2021-03-22,57410.54,58461.78,53715.0,54070.92,6566.96696309
812,2021-03-23,54117.71,55866.44,52933.03,54361.57,4996.46365198
813,2021-03-24,54360.07,57207.33,51638.76,52287.52,6867.5643368
814,2021-03-25,52281.77,53271.59,50360.0,51326.11,6682.61740401
815,2021-03-26,51292.65,55114.86,51263.38,55081.37,4874.25111496
816,2021-03-27,55081.26,56686.15,53948.35,55839.42,2609.96757961
817,2021-03-28,55817.85,56573.04,54677.51,55790.92,2073.4491914
818,2021-03-29,55790.28,58402.68,54892.42,57600.1,5360.42566319
819,2021-03-30,57623.66,59388.66,57011.0,58760.59,3392.33861916
820,2021-03-31,58767.75,59816.17,56713.45,58782.58,4595.25252072
821,2021-04-01,58789.96,59490.0,57935.42,58728.53,2786.58091029
822,2021-04-02,58744.0,60103.04,58450.0,59003.6,2564.6000207
